farm code,region code,sub region code,holding type code,LATITUDE_coded,LONGITUDE_code,HOLDER LEGAL STATUS CODE,profession code,educational level code,tenure code,soil salinity group code,soil type code,Permanent Employees,Temporary Employees,Holding Area_coded,resting areas_coded,buildings_coded,Wind bumpers_coded,Fruit tree crops_coded,Protected vegetable crops_coded,vegetable crops_coded,Fruit waste %,Plastic houses waste %,Exposed Vegetable  waste %
10348,B,40,B,24.07550167,55.37934667,E,B,A,D,B,B,1,0,39.18213,0,0.76635,0,16.2045,0,0,0.325275852,0,0
10349,B,31,B,24.08342833,55.287815,E,B,D,D,A,B,2,0,39.18213,13.94289,0.20709,0.55575,19.7964,0,0,0.389009724,0,0
10350,C,38,B,23.286115,53.751205,E,B,G,D,A,B,2,0,46.8,19.7964,0.0936,0,12.87,0,0,0.255624456,0,0
10351,C,34,B,22.96438167,54.19747,F,B,B,D,B,B,1,0,9.25587,0,0.4914,0.0585,8.424,0,0,0.25826611,0,0
10352,C,33,B,23.02779833,53.499425,E,B,A,D,B,B,1,0,8.775,2.34,0.585,0,5.85,0,0,0.365876535,0,0
10353,B,40,B,24.07574,55.37670167,E,B,G,D,B,B,1,0,39.18213,0,0.19656,0,20.475,0,0,0.243579593,0,0
10354,C,34,B,22.96508333,54.19714167,E,B,B,A,B,B,1,0,6.8913,0,0,0,6.8913,0,0,0.326833431,0,0
10355,B,31,B,24.08334167,55.28534,E,B,G,D,A,B,2,0,39.18213,12.89574,0.22464,0.32175,21.06,0,0,0.197893455,0,0
10356,B,46,B,24.40369167,55.75511333,E,B,B,D,A,B,3,0,65.28249,27.93375,0.0702,0.13104,6.7275,0,0,0.111235985,0,0
10357,B,36,B,24.16623,55.32456167,E,B,G,D,B,C,1,0,32.77872,0,0.0585,0,0,0,0,0,0,0
10358,B,18,B,23.80864167,55.45318833,E,B,B,D,B,B,3,0,39.18213,1.45548,0.28665,0,37.44,0,0,0.334094957,0,0
10359,B,31,A,24.08533667,55.29105,E,B,D,D,A,B,3,0,39.18213,14.61447,2.65941,0.26325,16.965,0,0,0.314554177,0,0
10360,B,40,B,24.07569167,55.37605833,E,B,E,D,B,B,1,0,39.18213,0,0.25272,0,9.36,0,0,0.289813047,0,0
10361,C,34,B,22.96484833,54.19527167,E,B,A,D,B,B,2,0,12.87936,0,0.2925,0.5265,7.371,0,0,0.184984692,0,0
10362,B,36,B,24.16639,55.32364667,E,B,D,D,B,C,3,0,39.18213,0,0.11232,0,9.36,0,0,0.25759105,0,0
10363,B,18,A,23.85265,55.49044667,E,B,D,D,B,B,2,0,39.18213,20.241,0.51363,0,13.7475,0,0,0.335108979,0,0
10364,C,43,B,23.63869667,53.65483167,E,B,A,D,B,B,0,0,46.8,39.78,0.33462,0.83538,5.85,0,0,0.295604469,0,0
10365,C,34,A,22.96470667,54.19548167,E,B,A,D,B,B,2,0,15.6897,3.2877,2.808,0.234,7.02,0,0,0.201579006,0,0
10366,C,43,B,23.62468167,53.66193833,E,B,A,D,B,B,2,0,27.03168,0,1.76085,0.70083,12.87,0,0,0.193471791,0,0
10367,B,40,B,24.07542,55.37391167,E,B,F,D,B,B,1,0,39.18213,0,0.19656,0,17.55,0,0,0.195398163,0,0
10368,B,40,B,24.07499,55.37110333,E,B,B,D,B,B,1,0,39.18213,0,0.05616,0,11.7,0,0,0.104624255,0,0
10369,C,43,B,23.63992167,53.654935,E,B,D,D,B,B,1,0,46.8,31.89069,0.25155,1.20276,6.435,0,0,0.254397894,0,0
10370,B,46,B,24.21962831,55.69594591,E,B,C,D,A,B,3,0,39.17628,7.19316,1.0296,1.70352,28.08,0,0,0.122555431,0,0
10371,C,34,B,22.96333833,54.19638333,E,B,C,D,B,B,2,0,31.51395,6.9732,1.17,0.08775,23.283,0,0,0.347583016,0,0
10372,C,43,B,23.63787194,53.65920037,E,B,G,D,B,B,1,0,46.8,23.4,0.585,1.17,16.965,0,0,0.302822755,0,0
10373,C,43,B,23.63592833,53.65874167,E,B,D,D,B,B,1,0,5.85,3.92652,0,0.16731,1.755,0,0,0.11619692,0,0
10374,C,43,B,23.636275,53.65876333,E,B,C,D,B,B,1,0,11.7,9.67824,0,0.26676,1.755,0,0,0.145871853,0,0
10375,B,46,B,24.409635,55.74829167,E,B,G,D,A,B,1,0,40.78737,14.92335,0.12402,0,22.23,0,0,0.334378767,0,0
10376,B,31,B,24.07783667,55.20893667,E,B,B,D,B,B,1,0,39.18213,0,0.25038,0,17.55,0,0,0.127569015,0,0
10377,B,23,B,24.23600671,55.71574138,E,B,C,D,B,C,1,0,16.92405,0,4.75605,0,12.168,0,0,0.26316583,0,0
10378,B,46,B,24.40819333,55.74711667,E,B,G,D,A,B,1,0,40.78269,32.53419,0.0585,0,8.19,0,0,0.344579394,0,0
10379,B,7,B,24.15256333,55.06117667,E,B,A,D,B,B,1,0,35.41239,0,0.1521,2.34,9.36,0,0,0.14991575,0,0
10380,C,43,A,23.63681667,53.65886833,F,B,A,D,B,B,1,0,23.4,19.53783,0.819,0.70317,2.34,0,0,0.059198131,0,0
10381,B,7,A,24.15264167,55.06003167,E,B,G,D,B,C,3,0,35.1,0,1.51983,4.8204,8.19,0,0,0.072956416,0,0
10382,B,23,B,24.25342667,55.751285,E,B,G,D,B,C,6,0,48.71529,10.89153,5.967,0.117,31.73976,0,0,0,0,0
10383,B,46,B,24.40758167,55.745765,E,B,H,D,A,B,1,0,39.17628,32.06268,0.0936,0,0,0,7.02,0,0,0.203924506
10384,C,43,B,23.62608833,53.66177667,E,B,H,D,B,B,1,0,27.03168,15.06141,3.1122,3.00807,5.85,0,0,0.264903893,0,0
10385,B,46,A,24.40858167,55.74414667,F,B,C,D,A,B,2,0,39.17979,29.8467,0.16965,0.03744,9.126,0,0,0.158708796,0,0
10386,B,10,B,24.18042833,55.40648833,E,B,A,D,B,B,2,0,38.61,0,2.66526,0.0936,17.55,0,0,0.14750233,0,0
10387,B,10,B,24.180965,55.408005,E,B,B,D,B,B,2,0,44.46,0,0.13338,0,9.711,0,0,0.330190019,0,0
10388,B,23,B,24.34526667,55.68386833,E,A,G,D,B,A,7,0,39.16341,7.39791,3.1005,0,28.665,0,0,0.214015315,0,0
10389,B,36,B,24.16795333,55.34985167,E,B,J,D,B,B,4,0,39.18213,0,0.3276,0.6669,36.8901,0,0,0.197059185,0,0
10390,B,10,B,24.18091667,55.40990833,E,B,B,D,B,B,1,0,38.61,0,0.25506,0,37.908,0,0,0.210102818,0,0
10391,B,10,B,24.17945667,55.41094,E,B,A,D,B,B,3,0,38.61,0,0.21996,0,21.06,0,0.351,0.184065574,0,0.224015848
10392,A,9,A,24.58078667,54.82642667,E,B,B,D,A,B,3,0,32.61726,15.21,0.5616,1.17,10.53,0,0,0,0,0
10393,B,27,B,24.56352833,55.73019333,E,B,G,D,A,B,2,0,43.5006,25.52472,0.13338,0.2925,3.51,0,0,0.223729123,0,0
10394,B,10,B,24.18011833,55.412655,E,B,B,D,B,B,2,0,38.61,0,0.27846,0,16.848,0,0,0.285017538,0,0
10395,A,9,A,24.58079833,54.82714,E,B,A,D,A,B,1,0,32.61726,20.475,0.5382,0,7.02,0,0,0.244429636,0,0
10396,B,27,B,24.56250667,55.73077667,E,B,G,D,A,B,2,0,43.65504,33.18354,0.1755,0.0585,3.2175,0,0,0.146976752,0,0
10397,C,5,B,23.09058,53.91417667,E,B,A,D,B,B,1,0,24.89643,11.86614,0.09945,0.06084,12.87,0,0,0.318358359,0,0
10398,B,10,B,24.18144833,55.41162,E,B,A,D,B,B,1,0,39.78,0,0.20592,0.0468,37.908,0,0,0.145084651,0,0
10399,A,9,B,24.57662,54.6571,F,B,E,D,A,B,1,0,32.60907,26.47827,0.3861,0.585,5.1597,0,0,0.138010101,0,0
10400,C,38,B,23.19227667,53.76801333,E,B,A,D,A,B,2,2,46.8,-15.21,0.234,0.936,36.27,0,9.36,0.22655718,0,0.234787426
10401,A,9,A,24.57895,54.83060167,E,B,B,D,A,B,3,0,32.61726,2.34,0.5967,2.925,17.55,1.17,7.02,0.188575624,0,0.221796046
10402,C,38,B,23.24170833,53.768175,E,B,G,D,A,B,2,0,46.8,5.0076,0.234,0.0234,21.06,0,0,0.3251342,0,0
10403,C,25,B,24.03723833,53.47737333,E,B,A,D,B,B,1,0,11.7,0,0.026325,2.2815,3.3696,0,1.388673,0.228492888,0,0.064425762
10404,C,38,B,23.19388167,53.76588167,E,B,E,D,A,B,1,0,46.8,0,0.1989,0,46.6011,0,0,0.104709195,0,0
10405,C,45,B,23.07983,53.70645,E,B,B,D,B,B,1,0,7.40727,-4.68,1.23201,1.87785,3.12741,0,2.34,0.286858133,0,0.08727305
10406,A,9,A,24.57701667,54.65559667,E,B,A,D,A,B,3,0,32.60907,25.37262,0.468,0.1755,6.59295,0,0,0.094352214,0,0
10407,B,10,B,24.18181667,55.41361667,E,B,A,D,B,B,1,0,38.61,0,2.77758,0.02808,17.901,0,0,0.02161233,0,0
10408,C,5,B,23.081245,53.98793,E,B,G,D,B,B,1,0,1.22265,0.00585,0,0.2808,0.936,0,0,0.117587351,0,0
10409,A,9,B,24.577435,54.82998833,E,B,C,D,A,B,1,0,32.61726,12.051,0.3978,0,19.89,0,0,0.332302405,0,0
10410,B,36,B,24.16675667,55.34447333,E,B,A,D,A,B,3,0,39.18213,0,0.1755,0.0351,21.06,0,9.36,0.374727836,0,0.285055698
10411,C,42,B,23.68810667,52.86489667,F,B,E,D,B,B,1,0,46.8,23.18004,1.00035,0.32643,14.10318,0,0,0.316823193,0,0
10412,A,9,A,24.57659333,54.65530667,F,B,G,D,A,B,2,0,32.60907,22.40667,0.40365,1.4625,7.16625,0,1.17,0.098901627,0,0.358006494
10413,C,38,B,23.24351333,53.77367167,E,B,D,D,A,B,2,0,46.8,15.5961,0.1989,0,31.005,0,0,0.330352145,0,0
10414,C,5,B,23.08837167,53.91052333,E,B,E,D,B,B,1,0,9.89352,6.38352,0,0,3.51,0,0,0.311788764,0,0
10415,C,34,B,22.96293833,54.19852,E,B,C,D,B,B,1,0,12.65004,2.41254,0.234,0.7605,9.243,0,0,0.150759369,0,0
10416,A,9,B,24.57977667,54.65697333,F,B,C,D,A,B,1,0,32.60907,24.99354,0.32175,0,3.78378,0,0,0.419648401,0,0
10417,C,25,A,24.03684167,53.47664167,E,B,A,D,B,B,2,0,11.7,0,0.842868,1.72575,3.4164,0,1.561365,0.252538421,0,0.091700763
10418,A,9,A,24.587195,54.81017333,E,B,G,D,A,B,3,0,32.61726,8.19,0.5382,1.17,14.04,0,6.435,0.333694288,0,0.252577782
10419,C,34,B,22.96286167,54.199555,E,B,G,D,B,B,2,0,46.8,26.58825,0.7605,0.96525,18.486,0,0,0.383718692,0,0
10420,C,5,B,23.087995,53.91073167,E,B,G,D,B,B,1,0,13.75335,7.73721,0.0702,0.09594,5.85,0,0,0.284542371,0,0
10421,A,9,A,24.57911833,54.65824833,E,B,G,D,A,B,2,0,32.60907,13.338,0.47385,1.17,16.33905,0,1.17,0.300129587,0,0.238615395
10422,B,36,B,24.16905667,55.34598167,E,B,G,D,B,B,2,0,39.17511,0,0.1755,0.0117,32.76,0,0,0.338032398,0,0
10423,C,5,A,23.06802167,54.001905,E,B,A,D,B,B,3,0,46.8,25.1901,0.0936,1.6263,13.455,0,0,0.202876653,0,0
10424,C,33,B,23.07133167,53.545515,E,B,A,D,B,B,1,0,19.5975,5.66631,0,0.1638,13.76739,0,0,0.09460821,0,0
10425,C,38,B,23.24158833,53.773975,E,B,A,D,A,B,2,0,46.8,-9.06282,0.80262,0.0702,43.29,0,0,0.250491994,0,0
10426,C,45,A,23.08133667,53.70618333,E,B,B,D,B,B,2,0,7.4061,0,0.92547,0.234,6.24663,0,0,0.353892875,0,0
10427,C,34,B,22.95967833,54.20161167,E,B,D,D,B,B,3,0,34.77474,0.08424,0.9945,0.936,29.25,0,0,0.2622678,0,0
10428,C,33,B,23.07144833,53.54594833,E,B,A,D,B,B,1,0,5.54931,0.05031,0,0,5.499,0,0,0.243341337,0,0
10429,B,36,A,24.16535667,55.32106833,E,B,G,D,B,C,3,0,24.24942,0,1.51866,0.03744,16.25832,0,0,0.375516211,0,0
10430,C,33,B,23.07260167,53.54601833,E,B,A,D,B,B,1,0,7.10073,0,0,0,7.10073,0,0,0.296337899,0,0
10431,B,3,B,23.88778667,55.40584,E,B,A,D,B,B,1,0,39.18213,34.35003,0.1521,0,4.68,0,0,0.27332521,0,0
10432,C,38,B,23.23975167,53.772235,E,B,A,D,A,B,1,0,17.55,0,0.0702,0,16.3098,0,0.585,0.210442537,0,0.320442429
10433,B,3,B,23.88502667,55.39182667,E,B,G,D,B,B,0,1,39.18213,35.53173,0.1404,0,3.51,0,0,0.182318977,0,0
10434,B,3,A,23.88248333,55.38615333,E,B,D,D,B,B,5,0,39.18213,6.25482,3.27483,3.51,10.53,3.91248,5.85,0.129284138,0.170513647,0.047693985
10435,B,31,A,24.07172,55.2784,E,B,C,D,B,B,2,0,39.18213,0,0.35802,0.12285,13.7475,0,1.17,0.256774008,0,0.346829879
10436,B,36,B,24.16597646,55.32075463,F,B,A,D,B,B,2,0,25.2252,0,0.29484,0,13.9815,0,0,0.344873013,0,0
10437,B,31,B,24.07186333,55.28056333,E,B,A,D,B,B,1,0,39.18213,0,0.11934,0.117,8.775,0,0.38025,0.000687031,0,0.166630369
10438,B,36,B,24.16661833,55.322315,E,B,A,D,B,C,2,0,35.6733,0,0.0468,0.03744,16.5204,0,0,0.084442257,0,0
10439,C,5,B,23.07226833,53.99476667,E,B,G,D,B,B,1,0,46.8,24.1605,0.1053,1.4742,21.06,0,0,0.274170395,0,0
10440,B,8,A,24.16692333,55.38264333,E,B,C,D,B,B,4,0,30.71484,0,1.40868,0.5733,10.296,0,0,0.123250542,0,0
10441,C,5,B,23.07461333,53.984085,E,B,G,D,B,B,1,0,9.01134,2.17854,0.0468,0.351,6.435,0,0,0.121061471,0,0
10442,B,31,A,24.06065333,55.28306167,E,B,G,D,B,B,1,0,39.18213,0,2.5155,0.0819,20.475,0,0.4095,0.213504119,0,0.347281561
10443,B,31,B,24.060585,55.281515,E,B,G,D,B,B,8,0,39.18213,0,0.31356,0.0819,17.55,11.11968,0,0.410030189,0.219570417,0
10444,B,3,B,23.90760167,55.39005833,E,B,A,D,B,B,1,0,39.18213,30.8295,0.16263,0,8.19,0,0,0.120997,0,0
10445,B,3,B,23.90892167,55.39607333,E,B,A,D,B,B,2,0,39.18213,27.14985,0.33228,0,11.7,0,0,0.368588589,0,0
10446,B,31,A,24.0664,55.28309167,E,B,D,D,B,B,2,0,39.18213,0,2.5857,0.06201,20.475,0,0.7605,0.091890955,0,0.079244697
10447,B,3,B,23.90971833,55.40020667,E,B,A,D,B,B,2,0,39.18213,26.76375,0.71838,0,11.7,0,0,0.405671562,0,0
10448,B,3,B,23.88165167,55.38206333,E,B,C,D,B,B,1,0,39.18213,28.45908,0.19305,0,5.85,0,0,0.318669328,0,0
10449,B,3,B,23.883755,55.385785,E,B,A,D,B,B,1,0,39.18213,31.97493,0.1872,0,7.02,0,0,0.368363605,0,0
10450,B,3,B,23.88344,55.38373,E,B,A,D,B,B,2,0,39.18213,27.26568,0.21645,0,7.02,0,0,0.289236891,0,0
10451,B,3,B,23.88284167,55.381745,E,B,C,D,B,B,1,0,39.18213,23.47488,0.49725,0,10.53,0,0,0.199380103,0,0
10452,C,5,B,23.069475,53.99294667,E,B,D,D,B,B,1,0,27.2025,13.2795,0.1755,0.8775,12.87,0,0,0.323720449,0,0
10453,B,3,B,23.88057833,55.37960833,E,B,C,D,B,B,1,0,39.18213,24.88473,0.2574,0,7.02,0,0,0.209434244,0,0
10454,C,45,B,23.098485,53.844245,E,B,A,D,B,B,2,0,28.9575,4.19445,0.2223,1.84275,22.698,0,0,0,0,0
10455,C,5,B,23.07732667,53.97965333,E,B,A,D,B,B,1,0,5.55282,0.05382,0,0,5.499,0,0,0.251707037,0,0
10456,B,3,A,23.88237333,55.38391667,E,B,D,D,B,B,2,0,39.18213,16.99893,2.2932,0,10.53,0,0,0.302330096,0,0
10457,B,36,B,24.16734,55.32491333,E,B,C,D,B,B,1,0,10.47033,0,0.11232,0.03744,5.616,0,1.17,0.096414775,0,0.098715204
10458,C,45,B,23.10046167,53.84843167,E,B,C,D,B,B,1,0,37.4985,-5.265,1.60641,0.94419,34.9479,0,0,0.165225668,0,0
10459,C,5,B,23.07009667,53.98827833,E,B,A,D,B,B,1,0,26.99775,8.40645,0.3861,0.0702,18.135,0,0,0.467005193,0,0
10460,B,3,B,23.88313667,55.33723833,F,B,D,D,B,B,1,0,39.18213,28.34325,0.30888,0,10.53,0,0,0.117083128,0,0
10461,B,3,B,23.88128167,55.33775833,E,B,C,D,B,B,0,1,39.18213,24.87888,0.26325,0,14.04,0,0,0.162661687,0,0
10462,B,3,B,23.88609833,55.33650833,E,B,D,D,B,B,2,0,39.18213,17.86824,0.25389,0,16.38,0,0,0.215971539,0,0
10463,B,3,B,23.88891,55.335915,E,B,A,D,B,B,1,0,39.18213,17.84835,0.27378,0,14.04,0,2.34,0.030840095,0,0.082821899
10464,B,3,B,23.87815333,55.33842167,E,B,D,D,B,B,1,0,39.18213,26.1378,0.17433,0,8.19,0,0,0.26840088,0,0
10465,B,7,B,24.14209667,55.06917667,E,B,D,D,B,A,2,0,29.16459,0,0.57447,0,12.4254,0,0,0.152006237,0,0
10466,B,7,A,24.14086,55.06921167,E,B,G,D,B,A,2,0,13.69953,0,0.7605,0,3.2175,0,0,0.239333858,0,0
10467,C,45,B,23.10097667,53.85494667,E,B,G,D,B,B,1,0,46.8,30.2913,0.04095,1.66725,11.2905,0,0,0.297010321,0,0
10468,B,18,A,23.81047333,55.41944,E,B,A,D,B,B,1,0,39.18213,19.07685,2.55528,0,12.87,0,0,0.122153321,0,0
10469,B,18,A,23.78597667,55.4835,E,B,A,D,B,B,2,0,39.18213,26.66313,0.61425,0,7.22475,0,0,0.177042713,0,0
10470,B,18,A,23.809005,55.42078333,E,B,A,D,B,B,2,0,39.18213,10.42821,0.67392,0,21.06,0,0,0.199710856,0,0
10471,C,45,B,23.09961333,53.85703667,E,B,B,D,B,B,1,0,28.3374,14.67063,0.1053,0.10647,9.36,0,0,0.277561155,0,0
10472,C,45,B,23.08064833,53.705665,E,B,A,D,B,B,1,0,4.69989,1.7082,0.65169,0,2.34,0,0,0.324653227,0,0
10473,B,18,B,23.80674167,55.41946,E,B,A,D,B,B,1,0,39.18213,16.21152,0.15561,0,8.775,0,0,0.066879697,0,0
10474,B,18,A,23.78545333,55.48347167,E,B,C,D,B,B,3,0,39.18213,21.92463,1.755,0,7.3125,0,1.17,0.160618168,0,0.349129649
10475,B,20,A,24.24214333,55.72222087,F,B,D,D,A,B,6,0,45.21114,2.925,0.3159,0.1521,30.42,0,0,0.216523409,0,0
10476,B,18,B,23.81827667,55.4454,E,B,G,A,B,B,1,0,39.18213,18.16425,0.25038,0,10.53,0,0,0.280178991,0,0
10477,B,18,B,23.78501,55.48211833,E,B,B,D,B,B,1,0,39.18213,30.13218,0.27495,0,8.775,0,0,0.081403876,0,0
10478,B,8,B,24.14459333,55.36546333,E,B,G,D,A,B,5,0,207.09,0,0.57798,3.51,59.8104,0,0,0.113107496,0,0
10479,B,18,B,23.812125,55.44938167,E,A,G,D,B,B,6,0,39.18213,-4.22604,1.19457,0,14.04,9.1026,9.711,0.250604347,0.170964346,0.085842524
10480,B,18,B,23.78543333,55.479255,E,B,G,D,B,B,2,0,39.18213,26.09334,0.36504,0,8.04375,0,0,0.181860356,0,0
10481,B,18,A,23.810565,55.42746833,F,B,G,D,B,B,3,0,39.18213,0.23751,12.03462,2.34,14.625,0,0.585,0.172043634,0,0.349677738
10482,C,45,B,23.08097,53.70447,F,B,A,D,B,B,1,0,8.4825,1.31859,0.00351,0,7.1604,0,0,0.047168493,0,0
10483,B,39,B,24.504855,55.19420167,E,B,B,D,B,B,1,0,39.18213,27.28323,0.1989,0,7.02,0,0,0.156453922,0,0
10484,B,18,A,23.78649833,55.47956167,E,B,B,D,B,B,2,0,39.18213,20.93598,1.33965,0,9.8865,0,0,0.271418665,0,0
10485,B,48,A,24.49458833,55.49101,F,B,G,D,A,B,2,0,39.16926,32.07672,1.12554,0,5.967,0,0,0.267584269,0,0
10486,B,29,B,23.67777,55.53477167,E,B,C,D,B,B,6,0,39.18213,2.21832,0.45981,0,1.404,0,0,0.358610593,0,0
10487,B,18,B,23.80851,55.42148167,E,B,A,D,B,B,2,0,39.18213,25.16085,0.21528,0,10.53,2.106,1.17,0.175449728,0.19380678,0.225325526
10488,B,7,B,24.15424,55.05957167,E,B,A,D,B,B,1,0,35.1,0,0.1404,3.51,8.19,0,0,0.174487436,0,0
10489,B,20,A,24.17934448,55.76920044,E,A,B,D,A,B,6,0,51.44724,5.85,0.9711,0.819,19.89,0,0,0.315396407,0,0
10490,A,6,B,24.05949333,54.99888,E,B,D,D,B,B,11,0,26.9568,0,0.117,0,16.965,0,0,0.33350684,0,0
10491,B,19,A,23.57795167,55.40772333,E,B,A,D,B,B,3,0,39.16809,10.49607,0.59202,0,23.4,0,0,0.252460132,0,0
10492,B,18,B,23.80843,55.42532,E,B,A,D,B,B,2,0,39.18213,21.35835,0.27378,0,17.55,0,0,0.204553308,0,0
10493,B,22,B,24.63682333,55.640485,E,B,G,D,A,B,1,0,39.16692,33.12972,0.1872,0,4.68,0,1.17,0.367017087,0,0.165282095
10494,B,16,B,23.93815,55.48971833,E,B,D,D,B,B,1,0,39.1833,31.2741,0.2457,0,7.6635,0,0,0.047688338,0,0
10495,B,18,A,23.81041333,55.42944167,E,B,A,D,B,B,2,0,39.18213,19.79055,0.57798,0.0936,11.7,0,2.34,0.173936393,0,0.231333254
10496,C,45,A,23.10285833,53.85614667,E,B,A,D,B,B,3,0,12.66291,0.01404,0.72657,0.32175,11.60055,0,0,0.160620345,0,0
10497,C,45,B,23.08094833,53.70386833,F,B,A,D,B,B,1,0,18.25668,7.20252,0.05616,0,10.998,0,0,0.249462619,0,0
10498,B,48,A,24.49557,55.49078333,E,B,D,D,A,B,2,0,39.16926,3.38832,0,0,7.02,0.68094,0,0.154590175,0.254048932,0
10499,B,8,B,24.143125,55.36256667,E,B,G,D,B,B,3,0,207.09,0,0.23868,6.0021,3.51,0,0,0,0,0
10500,B,16,B,23.92057333,55.44751667,E,B,A,D,B,B,1,0,39.34125,29.72385,0.2574,0,9.36,0,0,0.480193286,0,0
10501,B,22,B,24.63846,55.63676167,E,B,G,D,A,B,1,0,39.19617,1.54557,0.2106,0,11.7,0,0,0.103382351,0,0
10502,B,31,A,24.07063,55.210485,F,B,A,D,B,B,1,0,38.61,0,0.74412,0,17.55,0,0,0.206767625,0,0
10503,B,16,B,23.91868667,55.44217,E,B,D,D,B,B,2,0,39.16809,23.50179,0.4563,0,10.53,0,0,0.191519787,0,0
10504,C,45,B,23.11769333,53.73615833,E,B,G,D,B,B,2,0,41.418,0,0.12285,0.14625,41.1489,0,0,0.130754658,0,0
10505,B,7,B,24.14985167,55.05876333,E,B,G,D,B,A,1,0,21.99015,0,0.05733,0,4.6332,0,0,0.354042556,0,0
10506,B,27,A,24.57560333,55.698325,E,B,G,D,A,B,15,0,32.58684,-13.455,0.99684,0,14.04,15.3504,15.21,0.110193885,0.077936295,0.226216836
10507,B,16,B,23.91723167,55.43848833,E,B,C,D,B,B,1,0,39.18213,29.52144,0.30069,0,4.68,0,0,0.200770771,0,0
10508,C,38,A,23.18900333,53.77067333,E,B,A,D,A,B,3,0,35.1,-2.925,5.031,0.819,20.475,0,8.19,0.212739704,0,0.439556442
10509,B,20,A,24.24435967,55.72518281,E,B,B,D,A,B,4,0,57.02229,2.925,0.3861,0.08775,44.46,3.861,2.34,0.247300185,0.047922966,0.239588136
10510,B,16,B,23.95823833,55.50793833,E,B,D,D,B,B,1,0,39.1716,29.42199,0.38961,0,9.36,0,0,0.218301435,0,0
10511,C,45,B,23.09260667,53.80000333,E,B,G,D,B,B,1,0,28.08,10.2375,0.2925,3.51,14.04,0,0,0.204737474,0,0
10512,B,31,A,24.076515,55.20899,E,B,A,D,B,B,2,0,39.18213,0,0.74061,0,18.486,0,0.585,0.179171327,0,0.403728159
10513,B,16,B,23.91608167,55.43478667,E,B,G,D,B,B,1,0,39.18213,24.60159,2.29554,0,12.285,0,0,0.383606433,0,0
10514,B,31,B,24.06888667,55.210555,E,B,A,D,B,B,1,0,38.61,0,0.27612,0,22.23,0,1.17,0.283909555,0,0.234169245
10515,B,29,B,23.61849167,55.47872333,E,B,A,D,B,B,2,0,39.14937,8.26137,0.234,0,12.87,0,0,0.141382095,0,0
10516,B,20,B,24.11145333,55.65390833,E,B,I,D,A,B,4,0,37.85184,12.87,0.2574,0,11.7,11.70468,0,0.09761511,0.139350906,0
10517,B,29,B,23.67626167,55.53432833,E,B,D,D,B,B,1,0,39.18213,28.36899,0.28314,0,8.19,0,0,0.316283973,0,0
10518,B,16,B,23.95611333,55.50264167,E,B,A,D,B,B,1,0,39.1716,30.1158,0.2808,0,8.775,0,0,0.048483157,0,0
10519,B,16,B,23.91524333,55.43311167,E,B,D,D,B,B,2,0,39.18213,30.62007,0.37206,0,8.19,0,0,0.129305298,0,0
10520,B,20,B,24.2420972,55.72047064,F,B,E,D,A,B,2,0,40.09122,33.93,0.0585,1.17,4.68,0,0,0.117068011,0,0
10521,B,39,A,24.50322667,55.198135,E,B,A,D,B,B,1,0,39.18213,27.28323,0.1989,0,7.02,0,0,0.323245634,0,0
10522,B,3,A,23.86396833,55.34979667,E,B,A,D,B,B,4,0,39.17511,10.86111,4.329,0.585,14.04,0,0,0.227892221,0,0
10523,B,16,A,23.95696,55.50222167,E,B,A,D,B,B,1,0,39.1599,24.85899,3.33801,0.1404,10.8225,0,0,0.165362032,0,0
10524,B,16,B,23.91449667,55.43138833,E,B,B,D,B,B,1,0,39.16809,31.95153,0.19656,0,7.02,0,0,0.202031449,0,0
10525,B,31,B,24.07626667,55.20692333,E,B,A,D,B,B,1,0,39.18213,0,0.19773,0,11.7,0,0.2925,0.290723683,0,0.066130939
10526,B,16,B,23.95843833,55.50572333,E,B,B,D,B,B,1,0,39.1716,26.64207,0.82953,0,11.7,0,0,0.222508484,0,0
10527,B,48,B,24.49526333,55.48894167,E,B,A,D,A,B,4,0,39.16926,31.54554,0.89622,0,6.7275,0,0,0.136687215,0,0
10528,B,16,B,23.91395333,55.429515,E,B,C,D,B,B,1,0,39.16809,27.17676,0.29133,0,11.7,0,0,0,0,0
10529,C,45,A,23.11956333,53.735055,E,B,G,D,B,B,3,0,55.8675,11.72457,1.14543,0.2925,42.705,0,0,0.139710802,0,0
10530,B,46,B,24.40518333,55.77203667,E,B,B,D,A,B,5,0,107.64,30.04794,0.19656,0,77.3955,0,0,0.23184125,0,0
10531,B,3,A,23.861955,55.35045333,E,B,D,D,B,B,2,0,39.18213,28.41813,0.234,0,5.85,0,0,0.152268969,0,0
10532,B,31,B,24.06695667,55.21074,E,B,B,D,B,B,1,0,38.61,0,0.17667,0,11.7,0,0,0.272329882,0,0
10533,B,27,A,24.55827833,55.728145,E,B,A,D,B,B,7,0,39.18447,9.44541,1.76202,0,10.2492,1.34784,0,0.36087615,0.204727085,0
10534,B,19,A,23.57865833,55.40581333,E,B,B,D,B,B,1,0,39.18213,27.00711,0.47502,0,7.02,0,0,0.409521013,0,0
10535,B,16,A,23.93279167,55.44595667,E,B,E,D,B,B,4,0,39.1716,23.53455,4.05405,0,6.903,0,0,0.177606338,0,0
10536,B,16,B,23.95925833,55.50755167,E,B,G,D,A,B,1,0,39.1716,21.93984,2.02176,0,10.53,0,0,0.149059011,0,0
